id,image_path,color
19156.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\19156.jpg,White
40745.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\40745.jpg,White
13244.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13244.jpg,Black
,extra_color_dataset/green_shorts/30.jpg,Green
17637.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17637.jpg,Black
46381.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\46381.jpg,Black
55916.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\55916.jpg,Maroon
,extra_color_dataset/yellow_skirt/000013.jpg,Yellow
1876.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\1876.jpg,White
24651.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\24651.jpg,Beige
12944.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12944.jpg,Yellow
39254.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\39254.jpg,Brown
49962.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\49962.jpg,White
21099.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\21099.jpg,Black
4899.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4899.jpg,Green
12744.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12744.jpg,Beige
8681.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\8681.jpg,Blue
,extra_color_dataset/blue_shoes/287.jpg,Blue
25213.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25213.jpg,Pink
53439.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\53439.jpg,Black
7924.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\7924.jpg,Red
44601.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\44601.jpg,Beige
38679.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\38679.jpg,Pink
19636.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\19636.jpg,Grey
59312.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59312.jpg,Grey
35664.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\35664.jpg,Black
4151.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4151.jpg,Black
2231.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\2231.jpg,Grey
57288.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\57288.jpg,Grey
38836.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\38836.jpg,Blue
14325.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14325.jpg,Pink
,extra_color_dataset/blue_shirt/17.jpg,Blue
14331.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14331.jpg,White
51140.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\51140.jpg,Blue
38035.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\38035.jpg,White
41865.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\41865.jpg,Blue
,extra_color_dataset/pink_skirt/000029.jpg,Pink
54943.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\54943.jpg,Green
17580.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17580.jpg,Blue
41969.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\41969.jpg,Red
18976.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\18976.jpg,Red
9412.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\9412.jpg,Black
11940.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\11940.jpg,Black
5527.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5527.jpg,Purple
3186.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\3186.jpg,White
26332.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26332.jpg,White
34034.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\34034.jpg,Blue
40373.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\40373.jpg,White
14861.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14861.jpg,Purple
42864.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\42864.jpg,Purple
45237.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45237.jpg,Black
15623.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15623.jpg,Purple
5585.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5585.jpg,White
2201.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\2201.jpg,Black
55013.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\55013.jpg,Purple
33109.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\33109.jpg,Pink
,extra_color_dataset/black_shoes/703.jpg,Black
57549.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\57549.jpg,Red
54032.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\54032.jpg,Grey
56520.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56520.jpg,Brown
56260.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56260.jpg,Black
45907.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45907.jpg,Silver
,extra_color_dataset/brown_pants/8.jpg,Brown
,extra_color_dataset/black_dress/399.jpg,Black
9245.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\9245.jpg,Blue
46669.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\46669.jpg,Black
19857.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\19857.jpg,Blue
,extra_color_dataset/white_dress/14.jpg,White
,extra_color_dataset/white_suit/000126.jpg,White
1856.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\1856.jpg,Red
36520.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\36520.jpg,White
15065.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15065.jpg,Brown
18467.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\18467.jpg,White
36492.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\36492.jpg,Yellow
8596.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\8596.jpg,Blue
4881.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4881.jpg,White
38031.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\38031.jpg,Yellow
57310.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\57310.jpg,White
41717.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\41717.jpg,Black
14757.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14757.jpg,Blue
10136.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\10136.jpg,Grey
,extra_color_dataset/white_dress/332.jpg,White
37482.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\37482.jpg,White
15027.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15027.jpg,Pink
4304.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4304.jpg,Pink
23801.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\23801.jpg,Brown
7671.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\7671.jpg,Grey
46259.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\46259.jpg,White
,extra_color_dataset/red_shoes/603.jpg,Red
5932.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5932.jpg,White
37910.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\37910.jpg,Gold
6382.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6382.jpg,Blue
7214.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\7214.jpg,Purple
23758.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\23758.jpg,White
14168.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14168.jpg,Black
,extra_color_dataset/brown_pants/204.jpg,Brown
,extra_color_dataset/pink_hoodie/000308.jpg,Pink
,extra_color_dataset/red_dress/240.jpg,Red
13749.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13749.jpg,Blue
39502.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\39502.jpg,Orange
36954.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\36954.jpg,Blue
,extra_color_dataset/black_shorts/188.jpg,Black
43163.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\43163.jpg,White
,extra_color_dataset/black_dress/29.jpg,Black
52639.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\52639.jpg,Black
24459.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\24459.jpg,Black
27646.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\27646.jpg,Black
,extra_color_dataset/brown_pants/212.jpg,Brown
25703.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25703.jpg,Green
55066.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\55066.jpg,Brown
27732.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\27732.jpg,Brown
13858.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13858.jpg,Blue
7911.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\7911.jpg,Grey
58589.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\58589.jpg,Orange
41458.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\41458.jpg,Grey
2298.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\2298.jpg,Red
12794.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12794.jpg,Pink
35260.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\35260.jpg,Blue
,extra_color_dataset/yellow_skirt/000438.jpg,Yellow
6392.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6392.jpg,Blue
32544.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32544.jpg,Pink
32878.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32878.jpg,Orange
56505.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56505.jpg,Red
45137.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45137.jpg,Black
47611.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\47611.jpg,White
18912.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\18912.jpg,Red
52987.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\52987.jpg,Green
37478.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\37478.jpg,Pink
,extra_color_dataset/black_dress/274.jpg,Black
,extra_color_dataset/red_dress/6.jpg,Red
42828.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\42828.jpg,Red
9775.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\9775.jpg,Blue
4060.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4060.jpg,White
32628.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32628.jpg,Black
21337.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\21337.jpg,Gold
31593.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31593.jpg,Grey
,extra_color_dataset/red_shirt/42.jpg,Red
,extra_color_dataset/white_dress/633.jpg,White
23720.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\23720.jpg,Grey
,extra_color_dataset/brown_hoodie/000259.jpg,Brown
24647.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\24647.jpg,Pink
,extra_color_dataset/blue_pants/330.jpg,Blue
11680.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\11680.jpg,Red
16379.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\16379.jpg,Black
17577.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17577.jpg,Grey
5252.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5252.jpg,Red
,extra_color_dataset/brown_pants/262.jpg,Brown
43285.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\43285.jpg,Black
17935.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17935.jpg,Black
6024.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6024.jpg,Green
45629.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45629.jpg,Black
,extra_color_dataset/silver_shoes/000090.jpg,Silver
58960.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\58960.jpg,Blue
33536.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\33536.jpg,Brown
30671.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\30671.jpg,Grey
33316.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\33316.jpg,Grey
17815.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17815.jpg,Black
32471.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32471.jpg,Black
,extra_color_dataset/silver_shoes/000256.jpg,Silver
26234.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26234.jpg,Red
35176.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\35176.jpg,Black
33553.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\33553.jpg,Green
45249.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45249.jpg,Blue
39292.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\39292.jpg,Black
32852.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32852.jpg,White
51725.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\51725.jpg,Black
56984.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56984.jpg,Pink
53404.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\53404.jpg,Blue
26340.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26340.jpg,White
59172.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59172.jpg,Brown
6184.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6184.jpg,Red
38192.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\38192.jpg,Grey
22326.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\22326.jpg,Blue
,extra_color_dataset/pink_hoodie/000003.jpg,Pink
,extra_color_dataset/brown_hoodie/000013.jpg,Brown
19842.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\19842.jpg,Red
13916.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13916.jpg,White
5160.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5160.jpg,Blue
,extra_color_dataset/red_dress/255.jpg,Red
24164.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\24164.jpg,Grey
10678.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\10678.jpg,White
,extra_color_dataset/silver_shoes/000351.jpg,Silver
,extra_color_dataset/blue_pants/232.jpg,Blue
,extra_color_dataset/green_suit/000294.jpg,Green
50581.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\50581.jpg,Grey
4164.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4164.jpg,Silver
31318.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31318.jpg,White
4067.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4067.jpg,Brown
29464.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\29464.jpg,Black
45920.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45920.jpg,White
,extra_color_dataset/blue_dress/150.jpg,Blue
12774.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12774.jpg,Green
25498.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25498.jpg,Blue
7489.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\7489.jpg,Black
6015.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6015.jpg,Black
11804.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\11804.jpg,Red
,extra_color_dataset/silver_skirt/000089.jpg,Silver
32655.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32655.jpg,Black
30617.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\30617.jpg,Grey
29682.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\29682.jpg,Grey
6560.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6560.jpg,Black
29821.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\29821.jpg,Green
13037.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13037.jpg,Black
41180.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\41180.jpg,Orange
18587.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\18587.jpg,Black
,extra_color_dataset/yellow_skirt/000319.jpg,Yellow
24410.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\24410.jpg,White
46060.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\46060.jpg,Gold
6178.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6178.jpg,White
1673.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\1673.jpg,Black
41718.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\41718.jpg,Blue
14068.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14068.jpg,Blue
,extra_color_dataset/green_shorts/107.jpg,Green
22354.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\22354.jpg,Grey
16134.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\16134.jpg,Blue
17245.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17245.jpg,Yellow
25994.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25994.jpg,Black
,extra_color_dataset/yellow_dress/000541.jpg,Yellow
16180.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\16180.jpg,Brown
59677.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59677.jpg,Brown
51586.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\51586.jpg,Blue
13290.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13290.jpg,Pink
48360.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\48360.jpg,Blue
4627.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4627.jpg,White
17866.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17866.jpg,Blue
26664.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26664.jpg,Black
,extra_color_dataset/pink_skirt/000106.jpg,Pink
35472.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\35472.jpg,Gold
44187.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\44187.jpg,White
3564.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\3564.jpg,Brown
39360.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\39360.jpg,Black
,extra_color_dataset/blue_pants/539.jpg,Blue
,extra_color_dataset/red_dress/358.jpg,Red
56882.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56882.jpg,Red
10275.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\10275.jpg,Black
31634.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31634.jpg,Black
38777.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\38777.jpg,Brown
17658.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17658.jpg,Beige
,extra_color_dataset/red_hoodie/000235.jpg,Red
12435.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12435.jpg,Black
,extra_color_dataset/black_pants/471.jpg,Black
