id,image_path,color
46240.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\46240.jpg,White
24841.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\24841.jpg,Yellow
31874.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\31874.jpg,Blue
40025.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\40025.jpg,Black
11805.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\11805.jpg,Green
2160.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2160.jpg,Red
,extra_color_dataset/yellow_shorts/000029.jpg,Yellow
33234.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\33234.jpg,Grey
16798.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\16798.jpg,Black
3922.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3922.jpg,Grey
22743.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\22743.jpg,Blue
59939.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\59939.jpg,Blue
2025.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2025.jpg,Grey
34503.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\34503.jpg,Grey
40221.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\40221.jpg,Black
42038.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\42038.jpg,Black
40013.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\40013.jpg,Black
31332.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\31332.jpg,Blue
,extra_color_dataset/red_dress/26.jpg,Red
,extra_color_dataset/white_shoes/97.jpg,White
,extra_color_dataset/blue_dress/489.jpg,Blue
15869.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\15869.jpg,Pink
12473.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\12473.jpg,Black
18117.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\18117.jpg,Black
,extra_color_dataset/green_pants/171.jpg,Green
39521.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39521.jpg,Green
44616.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44616.jpg,Black
,extra_color_dataset/black_shirt/352.jpg,Black
42654.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\42654.jpg,White
,extra_color_dataset/yellow_dress/000186.jpg,Yellow
22357.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\22357.jpg,Black
39988.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39988.jpg,White
2497.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2497.jpg,Black
,extra_color_dataset/green_shorts/108.jpg,Green
,extra_color_dataset/brown_shoes/253.jpg,Brown
7858.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\7858.jpg,Black
18227.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\18227.jpg,Black
21973.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\21973.jpg,Beige
2574.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2574.jpg,Grey
16143.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\16143.jpg,Pink
59905.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\59905.jpg,Pink
34225.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\34225.jpg,Cream
,extra_color_dataset/brown_hoodie/000416.jpg,Brown
,extra_color_dataset/yellow_shorts/000377.jpg,Yellow
17321.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\17321.jpg,Black
15210.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\15210.jpg,Green
3582.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3582.jpg,Black
,extra_color_dataset/brown_shoes/334.jpg,Brown
19841.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\19841.jpg,Grey
58934.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\58934.jpg,Black
47610.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\47610.jpg,Yellow
50592.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\50592.jpg,Black
,extra_color_dataset/brown_shoes/137.jpg,Brown
22070.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\22070.jpg,Blue
17251.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\17251.jpg,Black
14940.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\14940.jpg,Black
17042.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\17042.jpg,Grey
27116.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\27116.jpg,White
49993.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\49993.jpg,Grey
39786.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39786.jpg,Blue
8313.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\8313.jpg,Black
,extra_color_dataset/black_shirt/274.jpg,Black
18360.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\18360.jpg,Black
47529.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\47529.jpg,Gold
53557.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\53557.jpg,Black
,extra_color_dataset/red_dress/623.jpg,Red
26026.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\26026.jpg,Pink
45394.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\45394.jpg,Black
33297.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\33297.jpg,Blue
51419.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\51419.jpg,Blue
2878.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2878.jpg,Brown
52086.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\52086.jpg,Red
53078.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\53078.jpg,Pink
,extra_color_dataset/pink_skirt/000398.jpg,Pink
,extra_color_dataset/pink_skirt/000425.jpg,Pink
22815.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\22815.jpg,Brown
45118.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\45118.jpg,Black
13618.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\13618.jpg,Black
3896.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3896.jpg,Blue
25629.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\25629.jpg,Black
24334.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\24334.jpg,Yellow
44236.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44236.jpg,Black
23649.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\23649.jpg,White
,extra_color_dataset/pink_hoodie/000398.jpg,Pink
51919.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\51919.jpg,Black
,extra_color_dataset/pink_hoodie/000092.jpg,Pink
34048.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\34048.jpg,White
6526.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\6526.jpg,Black
,extra_color_dataset/green_shoes/179.jpg,Green
35456.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\35456.jpg,Grey
,extra_color_dataset/silver_shoes/000279.jpg,Silver
2956.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2956.jpg,Yellow
44877.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44877.jpg,Red
50739.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\50739.jpg,Black
34000.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\34000.jpg,Black
31620.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\31620.jpg,Grey
25662.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\25662.jpg,Black
,extra_color_dataset/green_shorts/12.jpg,Green
39117.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39117.jpg,Green
10180.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\10180.jpg,Yellow
38955.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\38955.jpg,Green
7795.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\7795.jpg,Blue
33616.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\33616.jpg,Red
,extra_color_dataset/blue_shorts/73.jpg,Blue
26279.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\26279.jpg,Grey
16664.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\16664.jpg,Black
,extra_color_dataset/silver_skirt/000238.jpg,Silver
5086.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\5086.jpg,Black
38365.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\38365.jpg,Black
4925.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\4925.jpg,Green
28268.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\28268.jpg,Blue
31238.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\31238.jpg,Green
10633.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\10633.jpg,Brown
13573.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\13573.jpg,White
6148.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\6148.jpg,Black
38598.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\38598.jpg,Purple
,extra_color_dataset/black_shirt/56.jpg,Black
18973.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\18973.jpg,Blue
12582.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\12582.jpg,White
8863.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\8863.jpg,Red
1886.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\1886.jpg,Grey
20514.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\20514.jpg,Purple
32266.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\32266.jpg,Navy Blue
,extra_color_dataset/silver_skirt/000347.jpg,Silver
3899.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3899.jpg,White
,extra_color_dataset/pink_skirt/000176.jpg,Pink
49551.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\49551.jpg,Beige
26620.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\26620.jpg,Black
50005.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\50005.jpg,White
21672.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\21672.jpg,Black
35803.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\35803.jpg,Tan
,extra_color_dataset/pink_pants/000202.jpg,Pink
,extra_color_dataset/yellow_skirt/000140.jpg,Yellow
20233.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\20233.jpg,Red
20790.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\20790.jpg,Blue
12825.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\12825.jpg,Black
,extra_color_dataset/red_dress/138.jpg,Red
7570.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\7570.jpg,Black
,extra_color_dataset/brown_pants/224.jpg,Brown
,extra_color_dataset/blue_dress/220.jpg,Blue
,extra_color_dataset/silver_shoes/000005.jpg,Silver
34613.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\34613.jpg,White
,extra_color_dataset/white_suit/000315.jpg,White
34531.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\34531.jpg,Black
13342.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\13342.jpg,Purple
,extra_color_dataset/blue_pants/564.jpg,Blue
22126.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\22126.jpg,Brown
56367.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\56367.jpg,Green
27447.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\27447.jpg,Purple
56969.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\56969.jpg,Black
11286.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\11286.jpg,Black
32839.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\32839.jpg,Brown
44203.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44203.jpg,Pink
29135.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\29135.jpg,Brown
8180.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\8180.jpg,Green
44983.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44983.jpg,Silver
36282.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\36282.jpg,White
5010.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\5010.jpg,Black
6893.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\6893.jpg,Black
,extra_color_dataset/brown_hoodie/000097.jpg,Brown
,extra_color_dataset/pink_skirt/000089.jpg,Pink
,extra_color_dataset/brown_pants/130.jpg,Brown
,extra_color_dataset/pink_skirt/000132.jpg,Pink
23604.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\23604.jpg,Blue
8484.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\8484.jpg,Purple
31182.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\31182.jpg,Black
45943.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\45943.jpg,Green
,extra_color_dataset/red_shoes/24.jpg,Red
4798.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\4798.jpg,White
23818.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\23818.jpg,Black
51046.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\51046.jpg,Black
28070.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\28070.jpg,Red
45673.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\45673.jpg,Blue
29033.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\29033.jpg,Black
,extra_color_dataset/white_pants/98.jpg,White
36211.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\36211.jpg,Blue
16321.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\16321.jpg,Purple
2487.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2487.jpg,Black
18843.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\18843.jpg,Red
17496.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\17496.jpg,Mustard
38335.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\38335.jpg,Red
,extra_color_dataset/yellow_skirt/000438.jpg,Yellow
,extra_color_dataset/pink_skirt/000466.jpg,Pink
45870.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\45870.jpg,White
42268.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\42268.jpg,Red
19928.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\19928.jpg,Yellow
,extra_color_dataset/black_shirt/363.jpg,Black
51817.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\51817.jpg,Navy Blue
43691.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\43691.jpg,Yellow
44421.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44421.jpg,Black
10871.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\10871.jpg,Grey
57244.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\57244.jpg,Beige
,extra_color_dataset/white_shoes/119.jpg,White
,extra_color_dataset/silver_skirt/000296.jpg,Silver
,extra_color_dataset/blue_dress/274.jpg,Blue
,extra_color_dataset/brown_shoes/336.jpg,Brown
47429.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\47429.jpg,Purple
33537.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\33537.jpg,Brown
33225.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\33225.jpg,Pink
38535.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\38535.jpg,White
,extra_color_dataset/yellow_dress/000434.jpg,Yellow
,extra_color_dataset/black_shorts/308.jpg,Black
16430.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\16430.jpg,Blue
45968.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\45968.jpg,White
,extra_color_dataset/red_pants/305.jpg,Red
52992.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\52992.jpg,Green
6539.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\6539.jpg,Blue
39166.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39166.jpg,Black
16647.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\16647.jpg,Red
36329.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\36329.jpg,Purple
38939.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\38939.jpg,Blue
,extra_color_dataset/yellow_dress/000006.jpg,Yellow
,extra_color_dataset/black_shirt/26.jpg,Black
30612.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\30612.jpg,Red
,extra_color_dataset/brown_shoes/120.jpg,Brown
,extra_color_dataset/blue_dress/84.jpg,Blue
,extra_color_dataset/red_shirt/19.jpg,Red
,extra_color_dataset/brown_shoes/153.jpg,Brown
28507.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\28507.jpg,Black
18982.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\18982.jpg,Grey
