id,image_path,color
39995,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\39995.jpg,Black
58956,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\58956.jpg,Green
28348,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\28348.jpg,Green
25017,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25017.jpg,Black
10079,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\10079.jpg,Black
5980,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5980.jpg,Grey
56977,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56977.jpg,White
4726,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4726.jpg,White
6132,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6132.jpg,White
19162,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\19162.jpg,Blue
8550,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\8550.jpg,Red
7030,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\7030.jpg,Grey
37318,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\37318.jpg,Black
18996,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\18996.jpg,Red
41398,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\41398.jpg,Blue
2170,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\2170.jpg,White
15020,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15020.jpg,Maroon
37252,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\37252.jpg,Blue
7533,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\7533.jpg,Black
15993,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15993.jpg,Blue
26436,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26436.jpg,Brown
25282,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25282.jpg,Brown
52639,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\52639.jpg,Black
54715,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\54715.jpg,Beige
19423,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\19423.jpg,White
52675,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\52675.jpg,Silver
38011,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\38011.jpg,Black
48038,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\48038.jpg,Silver
21915,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\21915.jpg,Orange
20874,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\20874.jpg,Grey
37886,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\37886.jpg,Black
44937,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\44937.jpg,Brown
6311,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6311.jpg,Black
56261,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56261.jpg,Blue
12809,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12809.jpg,Black
59773,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59773.jpg,Gold
28999,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\28999.jpg,Red
27403,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\27403.jpg,Beige
51737,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\51737.jpg,Grey
22681,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\22681.jpg,Black
13362,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13362.jpg,Blue
55883,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\55883.jpg,Pink
33988,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\33988.jpg,Blue
11308,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\11308.jpg,Black
55462,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\55462.jpg,Purple
16708,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\16708.jpg,White
3800,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\3800.jpg,Pink
11480,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\11480.jpg,Grey
36954,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\36954.jpg,Blue
20001,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\20001.jpg,Green
36894,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\36894.jpg,Green
42031,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\42031.jpg,Blue
42879,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\42879.jpg,Black
29399,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\29399.jpg,Grey
6520,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6520.jpg,Blue
19600,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\19600.jpg,Black
28609,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\28609.jpg,Grey
13188,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13188.jpg,Black
22663,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\22663.jpg,Blue
2622,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\2622.jpg,Blue
45262,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45262.jpg,Black
52868,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\52868.jpg,Red
32351,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32351.jpg,Grey
59689,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59689.jpg,Pink
56424,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56424.jpg,Pink
6574,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6574.jpg,White
43052,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\43052.jpg,Blue
58808,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\58808.jpg,Blue
14021,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14021.jpg,Black
23465,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\23465.jpg,Blue
10315,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\10315.jpg,Gold
58928,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\58928.jpg,Olive
26523,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26523.jpg,Black
7134,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\7134.jpg,Blue
26625,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26625.jpg,Black
24532,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\24532.jpg,White
3893,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\3893.jpg,Green
14587,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14587.jpg,Beige
10083,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\10083.jpg,Green
15104,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15104.jpg,Black
53841,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\53841.jpg,Red
6765,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6765.jpg,White
33473,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\33473.jpg,Brown
57415,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\57415.jpg,Black
1536,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\1536.jpg,Black
37477,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\37477.jpg,Grey
53931,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\53931.jpg,Grey
42913,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\42913.jpg,Black
41172,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\41172.jpg,Orange
38688,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\38688.jpg,Grey
11662,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\11662.jpg,Grey
43326,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\43326.jpg,Blue
26940,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26940.jpg,Blue
16252,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\16252.jpg,Brown
43934,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\43934.jpg,Black
39678,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\39678.jpg,Black
30671,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\30671.jpg,Grey
29247,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\29247.jpg,Yellow
4915,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4915.jpg,White
58912,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\58912.jpg,Maroon
56911,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\56911.jpg,Green
23820,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\23820.jpg,Black
45301,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45301.jpg,Black
4140,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4140.jpg,Green
59621,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59621.jpg,Brown
46459,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\46459.jpg,White
43890,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\43890.jpg,Black
55209,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\55209.jpg,Red
43055,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\43055.jpg,White
31156,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31156.jpg,Blue
48678,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\48678.jpg,Silver
48966,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\48966.jpg,Grey
31228,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31228.jpg,Black
5427,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5427.jpg,Red
30000,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\30000.jpg,Silver
5531,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5531.jpg,Black
33925,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\33925.jpg,Black
13978,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13978.jpg,White
14386,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14386.jpg,Brown
48646,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\48646.jpg,Silver
55424,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\55424.jpg,Pink
34320,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\34320.jpg,Red
42650,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\42650.jpg,Red
12185,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12185.jpg,Black
59778,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59778.jpg,Gold
15547,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15547.jpg,Grey
33941,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\33941.jpg,Blue
27791,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\27791.jpg,Black
18636,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\18636.jpg,White
57448,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\57448.jpg,Grey
3821,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\3821.jpg,Brown
46576,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\46576.jpg,Gold
12969,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12969.jpg,Blue
35096,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\35096.jpg,Green
20159,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\20159.jpg,Blue
50214,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\50214.jpg,Brown
14066,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14066.jpg,Green
14337,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14337.jpg,White
8986,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\8986.jpg,Red
28595,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\28595.jpg,Brown
9345,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\9345.jpg,Green
58277,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\58277.jpg,Beige
2492,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\2492.jpg,Yellow
45177,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45177.jpg,Black
15568,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15568.jpg,Green
25840,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25840.jpg,Beige
40063,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\40063.jpg,Blue
37433,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\37433.jpg,Blue
9954,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\9954.jpg,White
30859,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\30859.jpg,Pink
57952,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\57952.jpg,White
14945,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14945.jpg,Blue
53930,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\53930.jpg,Grey
24409,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\24409.jpg,White
45122,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45122.jpg,Black
42094,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\42094.jpg,Silver
50208,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\50208.jpg,Black
22003,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\22003.jpg,Blue
31580,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31580.jpg,Blue
26622,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\26622.jpg,Black
39716,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\39716.jpg,Blue
31413,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31413.jpg,Grey
43889,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\43889.jpg,Purple
31931,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31931.jpg,Green
35678,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\35678.jpg,Brown
25928,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25928.jpg,Yellow
4329,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\4329.jpg,Orange
12699,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\12699.jpg,Black
17697,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17697.jpg,Grey
32722,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32722.jpg,Blue
49510,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\49510.jpg,Black
5204,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\5204.jpg,Grey
30180,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\30180.jpg,Blue
47335,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\47335.jpg,Green
10433,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\10433.jpg,Black
17733,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\17733.jpg,Blue
15127,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15127.jpg,Brown
46875,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\46875.jpg,Grey
3215,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\3215.jpg,White
51895,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\51895.jpg,Brown
23816,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\23816.jpg,Blue
21260,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\21260.jpg,Brown
53091,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\53091.jpg,Blue
16488,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\16488.jpg,Blue
59706,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59706.jpg,Red
45581,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45581.jpg,Grey
59123,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59123.jpg,Black
15823,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15823.jpg,Grey
36497,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\36497.jpg,White
15506,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\15506.jpg,Black
25193,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25193.jpg,Beige
14533,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\14533.jpg,Green
20266,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\20266.jpg,White
13237,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\13237.jpg,Blue
8888,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\8888.jpg,Pink
29841,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\29841.jpg,Blue
55533,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\55533.jpg,White
3956,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\3956.jpg,Pink
47575,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\47575.jpg,Brown
57795,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\57795.jpg,Red
59244,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\59244.jpg,Blue
1762,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\1762.jpg,Blue
57954,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\57954.jpg,Olive
32198,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\32198.jpg,Grey
25782,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\25782.jpg,Black
31785,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\31785.jpg,Blue
20393,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\20393.jpg,Brown
58847,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\58847.jpg,Black
28845,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\28845.jpg,Yellow
22555,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\22555.jpg,Black
40153,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\40153.jpg,Black
6875,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\6875.jpg,Black
45888,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images\45888.jpg,White
