id,image_path,color
31918.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\31918.jpg,Blue
,extra_color_dataset/pink_skirt/000339.jpg,Pink
6222.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\6222.jpg,Green
52053.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\52053.jpg,Black
,extra_color_dataset/black_dress/391.jpg,Black
22950.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\22950.jpg,Black
11374.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\11374.jpg,Red
11274.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\11274.jpg,Black
,extra_color_dataset/yellow_skirt/000437.jpg,Yellow
7237.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\7237.jpg,Beige
,extra_color_dataset/white_suit/000433.jpg,White
38374.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\38374.jpg,Black
,extra_color_dataset/green_shorts/116.jpg,Green
44896.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44896.jpg,Blue
59471.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\59471.jpg,Silver
14982.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\14982.jpg,Blue
38045.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\38045.jpg,Black
52688.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\52688.jpg,Silver
46215.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\46215.jpg,Orange
4046.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\4046.jpg,White
,extra_color_dataset/silver_skirt/000062.jpg,Silver
36235.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\36235.jpg,Orange
,extra_color_dataset/white_pants/23.jpg,White
,extra_color_dataset/black_dress/67.jpg,Black
,extra_color_dataset/blue_shirt/146.jpg,Blue
,extra_color_dataset/pink_skirt/000045.jpg,Pink
44547.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44547.jpg,Brown
,extra_color_dataset/pink_pants/000310.jpg,Pink
31606.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\31606.jpg,Black
,extra_color_dataset/green_shoes/406.jpg,Green
46257.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\46257.jpg,Black
,extra_color_dataset/brown_shoes/125.jpg,Brown
24181.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\24181.jpg,Black
5026.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\5026.jpg,Purple
53943.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\53943.jpg,Brown
20772.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\20772.jpg,Black
37910.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\37910.jpg,Gold
43737.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\43737.jpg,Gold
26865.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\26865.jpg,Navy Blue
34465.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\34465.jpg,Black
14664.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\14664.jpg,Red
2486.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2486.jpg,Green
3700.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3700.jpg,Purple
22189.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\22189.jpg,Brown
35061.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\35061.jpg,Brown
13814.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\13814.jpg,Blue
3303.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3303.jpg,White
19884.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\19884.jpg,White
39292.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39292.jpg,Black
36139.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\36139.jpg,Black
14884.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\14884.jpg,Grey
32291.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\32291.jpg,Black
28773.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\28773.jpg,Green
46250.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\46250.jpg,Blue
2832.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2832.jpg,Burgundy
,extra_color_dataset/white_shoes/231.jpg,White
39171.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39171.jpg,Pink
32207.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\32207.jpg,Mustard
,extra_color_dataset/blue_pants/327.jpg,Blue
2246.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2246.jpg,Black
20198.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\20198.jpg,Blue
3129.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3129.jpg,Grey
48593.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\48593.jpg,Silver
12239.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\12239.jpg,Black
14716.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\14716.jpg,White
29101.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\29101.jpg,Brown
51598.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\51598.jpg,Blue
21001.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\21001.jpg,Purple
25295.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\25295.jpg,Purple
6398.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\6398.jpg,Black
20384.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\20384.jpg,Blue
3534.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3534.jpg,Black
14537.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\14537.jpg,Brown
25430.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\25430.jpg,Beige
,extra_color_dataset/yellow_dress/000360.jpg,Yellow
,extra_color_dataset/green_shoes/347.jpg,Green
57767.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\57767.jpg,White
4917.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\4917.jpg,Pink
18216.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\18216.jpg,Red
24173.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\24173.jpg,Green
,extra_color_dataset/yellow_dress/000269.jpg,Yellow
22027.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\22027.jpg,White
7714.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\7714.jpg,Black
46833.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\46833.jpg,Black
,extra_color_dataset/silver_skirt/000089.jpg,Silver
10264.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\10264.jpg,Black
45406.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\45406.jpg,Black
,extra_color_dataset/yellow_dress/000235.jpg,Yellow
9361.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\9361.jpg,Black
,extra_color_dataset/red_shirt/284.jpg,Red
,extra_color_dataset/black_dress/126.jpg,Black
,extra_color_dataset/pink_skirt/000341.jpg,Pink
30808.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\30808.jpg,Red
21199.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\21199.jpg,Brown
19459.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\19459.jpg,Grey
39219.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39219.jpg,Black
3073.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\3073.jpg,Tan
30916.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\30916.jpg,Red
,extra_color_dataset/black_dress/114.jpg,Black
27097.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\27097.jpg,Blue
,extra_color_dataset/blue_pants/613.jpg,Blue
41172.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\41172.jpg,Orange
2651.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\2651.jpg,White
,extra_color_dataset/blue_pants/182.jpg,Blue
45137.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\45137.jpg,Black
30830.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\30830.jpg,White
41847.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\41847.jpg,White
,extra_color_dataset/white_shoes/583.jpg,White
16962.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\16962.jpg,Brown
57765.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\57765.jpg,White
51754.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\51754.jpg,Pink
,extra_color_dataset/yellow_shorts/000079.jpg,Yellow
57500.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\57500.jpg,Brown
57293.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\57293.jpg,White
7322.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\7322.jpg,Brown
13965.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\13965.jpg,Blue
32870.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\32870.jpg,Red
25178.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\25178.jpg,Brown
1926.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\1926.jpg,Blue
16055.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\16055.jpg,Blue
33901.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\33901.jpg,White
44147.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\44147.jpg,Red
,extra_color_dataset/yellow_dress/000182.jpg,Yellow
,extra_color_dataset/blue_pants/640.jpg,Blue
58955.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\58955.jpg,Red
11199.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\11199.jpg,Black
57157.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\57157.jpg,White
39585.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\39585.jpg,Black
,extra_color_dataset/green_shoes/450.jpg,Green
,extra_color_dataset/pink_skirt/000309.jpg,Pink
47341.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\47341.jpg,Black
4385.0,D:\stylora train model 1\clothes_color_project_v2\fashion-dataset\fashion-dataset\images_cropped\4385.jpg,Blue
,extra_color_dataset/silver_shoes/000088.jpg,Silver
,extra_color_dataset/pink_skirt/000005.jpg,Pink
,extra_color_dataset/silver_shoes/000305.jpg,Silver
